date,signal_date,strategy,model,features,feature_count,stress_probability,predicted_stress,actual_stress,train_stress_rate,return_threshold,rv_threshold,equity_weight,bond_weight,turnover,gross_return,net_return,next_equity_return,next_realized_variance,train_obs,fit_status,error_message
2024-05-31,2024-04-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.5277101239332047,1,0,0.3055555555555556,-0.03585831501291937,0.052524961669356426,0.4833739256400772,0.5166260743599228,0.24820712537795764,0.033074225548535445,0.03282601842315749,0.050579662758128,0.0101744101541005,72,fitted,
2024-06-30,2024-05-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.3341135321384218,0,0,0.3055555555555556,-0.03585831501291937,0.052524961669356426,0.599531880716947,0.40046811928305304,0.23231591015373954,0.024697773825742,0.024465457915588257,0.0352802155686315,0.0057546308194498,72,fitted,
2024-07-31,2024-06-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.3232137307301329,0,0,0.3055555555555556,-0.03585831501291937,0.052524961669356426,0.6060717615619203,0.39392823843807967,0.013079761689946734,0.01686872943998043,0.016855649678290483,0.0121090001742765,0.0207364655978954,72,fitted,
2024-08-31,2024-07-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.36223237753755355,0,0,0.3055555555555556,-0.03585831501291937,0.052524961669356426,0.5826605734774679,0.4173394265225321,0.04682237616890483,0.01971339702714898,0.019666574650980078,0.0233655116495199,0.0345395476672931,72,fitted,
2024-09-30,2024-08-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.4047311807596891,0,0,0.3055555555555556,-0.03585831501291937,0.052524961669356426,0.5571612915441865,0.4428387084558135,0.050998563866562874,0.017605224581793165,0.0175542260179266,0.0210046691575342,0.0182264857507831,72,fitted,
2024-10-31,2024-09-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.4001026946701087,0,0,0.3055555555555556,-0.03585831501291937,0.052524961669356426,0.5599383831979348,0.44006161680206524,0.005554183307496574,-0.016080563280207728,-0.016086117463515223,-0.0089233226091341,0.0121040367628089,72,fitted,
2024-11-30,2024-10-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.5942484700570307,1,0,0.3055555555555556,-0.028642146902610577,0.050268423768856756,0.44345091796578157,0.5565490820342185,0.23297493046430645,0.03262759964231335,0.03239462471184904,0.0596334124214321,0.0193589143729322,72,fitted,
2024-12-31,2024-11-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.3607594239570601,0,0,0.3055555555555556,-0.028642146902610577,0.050268423768856756,0.5835443456257638,0.41645565437423615,0.2801868553199646,-0.02109224574213482,-0.021372432597454787,-0.0240601679420293,0.0201427399796311,72,fitted,
2025-01-31,2024-12-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.41745230945984546,0,0,0.3194444444444444,-0.025100967117411638,0.04653876614899408,0.5495286143240927,0.4504713856759073,0.06803146260334225,0.017082608765639995,0.017014577303036654,0.0268563430385335,0.0181639146208578,72,fitted,
2025-02-28,2025-01-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.39672261194132025,0,0,0.3194444444444444,-0.025100967117411638,0.04653876614899408,0.5619664328352079,0.43803356716479214,0.02487563702223028,0.002666415502327023,0.0026415398653047927,-0.0126948383346631,0.0156150264513951,72,fitted,
2025-03-31,2025-02-28,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.361726385903829,0,1,0.3194444444444444,-0.025100967117411638,0.04653876614899408,0.5829641684577026,0.4170358315422974,0.04199547124498948,-0.03259197521176058,-0.03263397068300557,-0.0557193109152176,0.0429462964131152,72,fitted,
2025-04-30,2025-03-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.5339319032704682,1,1,0.3194444444444444,-0.028642146902610577,0.04678575689021866,0.47964085803771905,0.520359141962281,0.2066466208399671,-0.0019155133356346058,-0.002122159956474573,-0.0086700565441837,0.2567628013799623,72,fitted,
2025-05-31,2025-04-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.7112030875558741,1,0,0.3194444444444444,-0.028642146902610577,0.050268423768856756,0.37327814746647553,0.6267218525335245,0.2127254211424871,0.019655151764362177,0.01944242634321969,0.0628449330316358,0.0291108184760711,72,fitted,
2025-06-30,2025-05-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.4593187755947233,0,0,0.3194444444444444,-0.025100967117411638,0.050268423768856756,0.5244087346431661,0.47559126535683394,0.3022611743533811,0.0338689103218179,0.03356664914746452,0.0513862300067524,0.0104482979209881,72,fitted,
2025-07-31,2025-06-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.3552233544455812,0,0,0.3194444444444444,-0.025100967117411638,0.050268423768856756,0.5868659873326514,0.4131340126673486,0.12491450537897064,0.012425895278049057,0.012300980772670087,0.0230314465157532,0.0045755355674042,72,fitted,
2025-08-31,2025-07-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.30612883097657334,0,0,0.3194444444444444,-0.025100967117411638,0.050268423768856756,0.616322701414056,0.383677298585944,0.0589134281628092,0.017213825020895714,0.017154911592732906,0.020519581676716,0.0138541544091754,72,fitted,
2025-09-30,2025-08-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.30865931193884977,0,0,0.3194444444444444,-0.025100967117411638,0.04678575689021866,0.6148044128366902,0.3851955871633098,0.003036577154731601,0.02623982596813437,0.026236789390979637,0.0356203351082846,0.0055984775803282,72,fitted,
2025-10-31,2025-09-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.2269510193932338,0,0,0.3194444444444444,-0.025100967117411638,0.04678575689021866,0.6638293883640598,0.3361706116359402,0.09804995105473924,0.017892944374702582,0.017794894423647845,0.0238373935763009,0.0199937619170661,72,fitted,
2025-11-30,2025-10-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.405810220436268,0,0,0.3194444444444444,-0.025100967117411638,0.04678575689021866,0.5565138677382392,0.4434861322617608,0.21463104125164123,0.003771470730054096,0.0035568396888024548,0.0019500049129079,0.0218304524668779,72,fitted,
2025-12-31,2025-11-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.38938506145371016,0,0,0.3194444444444444,-0.025100967117411638,0.04678575689021866,0.5663689631277739,0.43363103687222615,0.019710190779069325,-0.00075809914003904,-0.0007778093308181093,0.0007975029584423,0.0072805308906585,72,fitted,
2026-01-31,2025-12-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.21363141662928753,0,0,0.3194444444444444,-0.025100967117411638,0.04678575689021866,0.6718211500224275,0.3281788499775725,0.21090437378930726,0.010722547921875413,0.010511643548086105,0.0147377288395744,0.0104027816905062,72,fitted,
2026-02-28,2026-01-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.30725024710267834,0,0,0.3194444444444444,-0.025100967117411638,0.04678575689021866,0.615649851738393,0.38435014826160696,0.11234259656806889,0.0008219744420218484,0.0007096318454537795,-0.0086419583402239,0.0155355419994685,72,fitted,
2026-03-31,2026-02-28,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.38468116564668914,0,1,0.3194444444444444,-0.024758914549957378,0.042699305671890626,0.5691913006119866,0.43080869938801336,0.0929171022528128,-0.03583753037306569,-0.035930447475318504,-0.0493795666434433,0.0336631117304774,72,fitted,
2026-04-30,2026-03-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.6121242152989513,1,0,0.3194444444444444,-0.024758914549957378,0.041299051476911854,0.43272547082062923,0.5672745291793708,0.27293165958271487,0.04641657535602952,0.04614364369644681,0.1050526868659724,0.0185667696328473,72,fitted,
2026-05-31,2026-04-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.4064424986614904,0,0,0.3055555555555556,-0.024758914549957378,0.03937865601407035,0.5561345008031058,0.4438654991968942,0.24681805996495315,0.030570244758567115,0.030323426698602163,0.0526257530375027,0.0113541354564915,72,fitted,
2026-06-30,2026-05-31,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.2539206334544445,0,0,0.3055555555555556,-0.024758914549957378,0.037542896608651996,0.6476476199273333,0.35235238007266667,0.1830262382484551,-0.0069504939977086426,-0.007133520235957098,-0.010292566443839,0.0305821878815242,72,fitted,
2026-07-31,2026-06-30,ML Logistic Base,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann,4,0.5205145097060749,1,0,0.3055555555555556,-0.024758914549957378,0.034491312349912644,0.48769129417635504,0.512308705823645,0.3199126515019566,-0.00028542338656759427,-0.0006053360380695509,0.0029192289711224,0.0307701984972596,72,fitted,
2011-04-30,2011-03-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.44221575775099936,0,0,0.2916666666666667,-0.02540426883526746,0.05024129622728161,0.5346705453494005,0.4653294546505995,1.0,0.022778624936178778,0.021778624936178777,0.0289613761733893,0.0075587205607825,72,fitted,
2011-05-31,2011-04-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.16299724407362928,0,0,0.2916666666666667,-0.02540426883526746,0.05024129622728161,0.7022016535558225,0.29779834644417746,0.33506221641284406,-0.004182491999529719,-0.004517554215942563,-0.0112144254815793,0.0110761203392562,72,fitted,
2011-06-30,2011-05-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.24868487831280917,0,0,0.2916666666666667,-0.02540426883526746,0.05024129622728161,0.6507890730123146,0.3492109269876854,0.10282516108701589,-0.012533442322622096,-0.012636267483709112,-0.0168700078463259,0.0214107095288551,72,fitted,
2011-07-31,2011-06-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.4260735368940267,0,0,0.2916666666666667,-0.02540426883526746,0.05024129622728161,0.544355877863584,0.45564412213641603,0.21286639029746124,-0.003204263870931366,-0.003417130261228827,-0.0200043491479079,0.0234689545298284,72,fitted,
2011-08-31,2011-07-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.50327533711282,1,1,0.2916666666666667,-0.02540426883526746,0.05024129622728161,0.498034797732308,0.5019652022676919,0.09264216026255184,-0.019747753644585635,-0.019840395804848185,-0.0549756689838916,0.2183075845871292,72,fitted,
2011-09-30,2011-08-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.8369662372761559,1,1,0.2916666666666667,-0.029265442999799995,0.05215353486915771,0.2978202576343065,0.7021797423656935,0.4004290801960031,-0.0152642641957981,-0.015664693275994103,-0.0694209569617928,0.0837550521056862,72,fitted,
2011-10-31,2011-09-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.8586577146924694,1,1,0.2777777777777778,-0.03107264108505382,0.06131442345129999,0.2848053711845184,0.7151946288154816,0.026029772899576198,0.031990272201448906,0.03196424242854933,0.1091471376825803,0.0854744311998559,72,fitted,
2011-11-30,2011-10-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.7619109603825623,1,1,0.2916666666666667,-0.03107264108505382,0.06726469050944478,0.34285342377046263,0.6571465762295374,0.1160961051718884,-0.003566876134701232,-0.0036829722398731206,-0.0040636591106093,0.0892741878172766,72,fitted,
2011-12-31,2011-11-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.7993298434069077,1,0,0.3055555555555556,-0.03107264108505382,0.06977431435421386,0.3204020939558554,0.6795979060441446,0.044902659629214414,0.012567569486015121,0.012522666826385906,0.01044831087433,0.0337262085043343,72,fitted,
2012-01-31,2011-12-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.460455504236013,0,0,0.3055555555555556,-0.03107264108505382,0.06977431435421386,0.5237266974583922,0.4762733025416078,0.40664920700507357,0.027743773521296488,0.027337124314291413,0.0463746526390511,0.0083654259453761,72,fitted,
2012-02-29,2012-01-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.21686337567987798,0,0,0.3055555555555556,-0.03107264108505382,0.06977431435421386,0.6698819745920733,0.3301180254079267,0.2923105542673623,0.02903210959103963,0.02873979903677227,0.0434056984734232,0.0073543583714155,72,fitted,
2012-03-31,2012-02-29,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.20339895039310965,0,0,0.3055555555555556,-0.03107264108505382,0.06977431435421386,0.6779606297641343,0.3220393702358657,0.016157310344121933,0.019960550325512964,0.019944393015168843,0.0321635863595661,0.0131720446982552,72,fitted,
2012-04-30,2012-03-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.23208515832479454,0,0,0.3055555555555556,-0.03107264108505382,0.06977431435421386,0.6607489050051234,0.3392510949948766,0.03442344951802179,-0.0013375752580347773,-0.001371998707552799,-0.0066757506999459,0.0190166819597253,72,fitted,
2012-05-31,2012-04-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.25169762716272676,0,1,0.3055555555555556,-0.03107264108505382,0.06977431435421386,0.648981423702364,0.351018576297636,0.023534962605518794,-0.03519023153229116,-0.03521376649489668,-0.0600555737185005,0.0184635370320247,72,fitted,
2012-06-30,2012-05-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.39579776840335307,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.5625213389579882,0.43747866104201183,0.17292016948875166,0.022741390071183677,0.022568469901694924,0.0405811990245525,0.0416179538698594,72,fitted,
2012-07-31,2012-06-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.4033965647736432,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.557962061135814,0.44203793886418596,0.00911855564434827,0.0126216271639453,0.012612508608300951,0.0118296419497001,0.0188292832116557,72,fitted,
2012-08-31,2012-07-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.27280392523463365,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6363176448592198,0.3636823551407802,0.15671116744681157,0.0159412598534846,0.01578454868603779,0.0250523617917455,0.0079970053660368,72,fitted,
2012-09-30,2012-08-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.1896619596200513,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6862028242279692,0.3137971757720308,0.09977035873749873,0.018232408467798042,0.018132638109060545,0.0253509542714824,0.012787973643012,72,fitted,
2012-10-31,2012-09-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.19194196182848558,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6848348229029088,0.31516517709709124,0.002736002650120861,-0.012611690779550155,-0.012614426782200277,-0.0181984465942166,0.0111640835734069,72,fitted,
2012-11-30,2012-10-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.24091847085354748,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6554489174878715,0.3445510825121285,0.058771810830074545,0.004642377261197867,0.004583605450367792,0.0056596591664745,0.0222651919464717,72,fitted,
2012-12-31,2012-11-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.2497212706313599,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6501672376211842,0.3498327623788158,0.010563359733374522,0.00495103537957192,0.004940472019838545,0.008934591377669,0.0121228158935489,72,fitted,
2013-01-31,2012-12-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.23681980761963445,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6579081154282194,0.34209188457178064,0.01548175561407028,0.03155334486141681,0.03153786310580274,0.0511901683618252,0.0107814717977941,72,fitted,
2013-02-28,2013-01-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.15487364590002914,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.7070758124599826,0.29292418754001737,0.09833539406352654,0.010752516765818055,0.010654181371754529,0.0127590213208466,0.0157771665562433,72,fitted,
2013-03-31,2013-02-28,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.1820712392362102,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6907572564582739,0.3092427435417261,0.03263711200341746,0.026533351125573257,0.026500714013569838,0.0379711887423981,0.0061156058796676,72,fitted,
2013-04-30,2013-03-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.07877293416391618,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.7527362395016503,0.24726376049834975,0.12395796608675269,0.016856636665383704,0.01673267869929695,0.0192120425258286,0.0201297160662904,72,fitted,
2013-05-31,2013-04-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.16338887976860972,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.7019666721388341,0.2980333278611659,0.10153913472563225,0.010609355521534893,0.01050781638680926,0.0236100506671108,0.0105088114329687,72,fitted,
2013-06-30,2013-05-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.22577363072919868,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.6645358215624808,0.3354641784375192,0.07486170115270663,-0.014119253831372237,-0.014194115532524943,-0.0133447853857828,0.0300261699601843,72,fitted,
2013-07-31,2013-06-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.35940102141903,0,0,0.3055555555555556,-0.03533607479626376,0.06977431435421386,0.584359387148582,0.41564061285141796,0.16035286882779753,0.031316085839306236,0.03115573297047844,0.0516768409309673,0.0058845046247947,72,fitted,
2013-08-31,2013-07-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.08478092931234996,0,0,0.3055555555555556,-0.03424248759524367,0.06977431435421386,0.74913144241259,0.25086855758741,0.3295441105280159,-0.024541062247366713,-0.024870606357894728,-0.0299920451157992,0.0097758966126948,72,fitted,
2013-09-30,2013-08-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.2010382641814831,0,0,0.3055555555555556,-0.03507238154346391,0.06977431435421386,0.6793770414911102,0.3206229585088898,0.13950880184295955,0.025092860130820703,0.024953351328977743,0.0316465616335366,0.0072570980514356,72,fitted,
2013-10-31,2013-09-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.12999795734056474,0,0,0.3055555555555556,-0.03507238154346391,0.06977431435421386,0.7220012255956612,0.27799877440433884,0.08524836820910187,0.03574798266135982,0.035662734293150714,0.0463062010108756,0.0162586541179686,72,fitted,
2013-11-30,2013-10-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.1574813931688723,0,0,0.3055555555555556,-0.03507238154346391,0.06977431435421386,0.7055111640986766,0.29448883590132335,0.03298012299396902,0.02017182470372461,0.020138844580730644,0.0296382009223603,0.0076676402226258,72,fitted,
2013-12-31,2013-11-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.13858713756567392,0,0,0.3055555555555556,-0.029162151167578955,0.06883783694844543,0.7168477174605956,0.2831522825394044,0.022673106723837932,0.01700878051003808,0.01698610740331424,0.0259262463698537,0.0093337447007758,72,fitted,
2014-01-31,2013-12-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.15610836007740964,0,1,0.3055555555555556,-0.029162151167578955,0.06883783694844543,0.7063349839535542,0.2936650160464458,0.02102546701408281,-0.020372119726487416,-0.020393145193501497,-0.035248510781063,0.0159872280500098,72,fitted,
2014-02-28,2014-01-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.281555371845893,0,0,0.3055555555555556,-0.029162151167578955,0.06883783694844543,0.6310667768924643,0.36893322310753573,0.15053641412217988,0.030112232940611657,0.029961696526489476,0.0455158663927885,0.0163493295969697,72,fitted,
2014-03-31,2014-02-28,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.24285313895644875,0,0,0.3055555555555556,-0.027994505922220927,0.06883783694844543,0.6542881166261307,0.34571188337386927,0.04644267946733294,0.004915747194156512,0.004869304514689179,0.0082954994542154,0.009683363565597,72,fitted,
2014-04-30,2014-03-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.19268286589254371,0,0,0.2916666666666667,-0.027994505922220927,0.06043256133499791,0.6843902804644739,0.3156097195355261,0.060204327676686376,0.007351036318275985,0.007290831990599298,0.0069518475292078,0.0162621120321702,72,fitted,
2014-05-31,2014-04-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.23098300493703847,0,0,0.2916666666666667,-0.027994505922220927,0.06043256133499791,0.661410197037777,0.33858980296222296,0.04596016685339377,0.019340771457662127,0.019294811290808733,0.0232060193655998,0.0064799496520708,72,fitted,
2014-06-30,2014-05-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.10951881313065143,0,0,0.2916666666666667,-0.027994505922220927,0.06043256133499791,0.7342887121216091,0.26571128787839093,0.14575703016766406,0.015006603649937084,0.01486084661976942,0.0206450108571647,0.0032678749048789,72,fitted,
2014-07-31,2014-06-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.08697212410062863,0,0,0.2916666666666667,-0.0198485017927891,0.06043256133499791,0.747816725539623,0.252183274460377,0.027056026836027813,-0.010681915997325086,-0.010708972024161113,-0.0134380323126438,0.0103065016660115,72,fitted,
2014-08-31,2014-07-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.2607951355087559,0,0,0.2916666666666667,-0.0198485017927891,0.059200735261029695,0.6435229186947464,0.3564770813052536,0.2085876136897531,0.029494268410877274,0.029285680797187522,0.0394641530141997,0.006543651975585,72,fitted,
2014-09-30,2014-08-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.12782802340542565,0,0,0.2916666666666667,-0.0198485017927891,0.059200735261029695,0.7233031859567447,0.2766968140432553,0.15956053452399654,-0.011679976298061173,-0.011839536832585169,-0.0137960646349067,0.0083852752536563,72,fitted,
2014-10-31,2014-09-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.2354763215283748,0,0,0.3055555555555556,-0.01901977921669444,0.04186643298170308,0.6587142070829752,0.34128579291702477,0.12917795774753893,0.019144777188190104,0.019015599230442565,0.0235507941510688,0.0322112420841767,72,fitted,
2014-11-30,2014-10-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.3121772306010419,0,0,0.3194444444444444,-0.01793275884463846,0.04115087425286223,0.6126936616393748,0.3873063383606252,0.09204109088720092,0.01937655080549956,0.019284509714612357,0.0274718902984996,0.0040727695658734,72,fitted,
2014-12-31,2014-11-30,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.16679279602611669,0,0,0.3333333333333333,-0.01625521920404206,0.03900163017787599,0.6999243223843301,0.3000756776156699,0.17446132148991067,-0.001332796365181251,-0.0015072576866711617,-0.0025368191991439,0.0231050557664015,72,fitted,
2015-01-31,2014-12-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.4662028495414206,0,1,0.3194444444444444,-0.01625521920404206,0.0370475839007756,0.5202782902751477,0.4797217097248523,0.3592920642183648,-0.005570023975216146,-0.005929316039434511,-0.0296294039445595,0.0273729514320056,72,fitted,
2015-02-28,2015-01-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.5973357382313425,1,0,0.3333333333333333,-0.01625521920404206,0.03367208875240104,0.44159855706119455,0.5584014429388054,0.15735946642790632,0.01982336182789636,0.019666002361468454,0.0562047157616216,0.0123289611594899,72,fitted,
2015-03-31,2015-02-28,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.22213144077078434,0,1,0.3472222222222222,-0.01372445817045412,0.033347542089627,0.6667211355375293,0.3332788644624707,0.45024515695266953,-0.009222226287369111,-0.009672471444321781,-0.015705318762726,0.0196625988822306,72,fitted,
2015-04-30,2015-03-31,ML Logistic + VRP,Logistic,equity_ret + bond_ret + log_rv_ann + log_iv_ann + vrp_proxy + log_iv_rv,6,0.410323764473591,0,0,0.3472222222222222,-0.015323467937162138,0.032774465592405745,0.5538057413158455,0.4461942586841545,0.22583078844336768,0.004005802671011031,0.003779971882567663,0.0098335988197435,0.0069824951346415,72,fitted,
