Market,Strategy,Model Group,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
EU,1/N Equity-Bond,Benchmark,5.0,127,2015-09-30,2026-07-31,0.044240423235412614,0.0400843291702524,0.09746697675274178,0.020490894342113843,0.017605994557718274,-0.1713204064891022,True,0.0006532157703795817,-0.010928829240661972,0.012697675003396292,False,0.0033701008541511257,-0.01188183430801687,0.020153434946129454,False,0.507,0.399,6.532157703795817,33.70100854151126,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
EU,60/40,Benchmark,5.0,127,2015-09-30,2026-07-31,0.05234626715352249,0.04657494221751057,0.11403260688380007,0.01983767857173426,0.014235893703567148,-0.2050293565963359,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,-0.0006532157703795817,-0.012697675003396308,0.010928829240661964,False,-0.0033701008541511257,-0.020153434946129464,0.011881834308016866,False,0.493,0.601,-6.532157703795817,-33.70100854151126
EU,ML Logistic Base,Machine Learning,5.0,127,2015-09-30,2026-07-31,0.041714808523471224,0.037687646055751145,0.09529547187309811,0.01901174112468014,0.016241155660395634,-0.1679538332291395,True,-0.0008259374470541217,-0.01695922434450732,0.01389295733075671,False,0.0020052619568284857,-0.017885722076773185,0.020592963875828263,False,0.607,0.4835,-8.259374470541218,20.052619568284857,-0.0014791532174337034,-0.009553335836002553,0.005381152181552668,False,-0.00136483889732264,-0.009744851182036284,0.005593178599167351,False,0.7195,0.7015,-14.791532174337034,-13.6483889732264
EU,ML Logistic + VRP,Machine Learning,5.0,127,2015-09-30,2026-07-31,0.03791646565217735,0.0339554381894005,0.09356774081075912,0.016029160351103848,0.0136956775378001,-0.1589898345978767,True,-0.0038085182206304136,-0.02072137879276549,0.01032654979459164,False,-0.000540216165767049,-0.020541004488161284,0.017653851338473987,False,0.747,0.5875,-38.08518220630413,-5.40216165767049,-0.004461733991009995,-0.01702553244505751,0.0043238542455866155,False,-0.003910317019918175,-0.016427316044425412,0.005068462043568307,False,0.842,0.8195,-44.61733991009995,-39.10317019918175
EU,ML Random Forest Base,Machine Learning,5.0,127,2015-09-30,2026-07-31,0.03615958746648293,0.03169021066512512,0.09785888208123823,0.012218685461008705,0.009214547324895905,-0.1676263542871623,True,-0.0076189931107255564,-0.022947999699859285,0.006262000137740334,False,-0.005021346378671243,-0.024111532237809048,0.013842941097451829,False,0.8705,0.7455,-76.18993110725556,-50.21346378671243,-0.008272208881105138,-0.01754285839996851,-0.0009907619233313594,False,-0.008391447232822369,-0.017892253232627005,-0.0007410961173872074,False,0.9815,0.982,-82.72208881105138,-83.9144723282237
EU,ML Random Forest + VRP,Machine Learning,5.0,127,2015-09-30,2026-07-31,0.035121775752729595,0.030687099253590144,0.09720331547599505,0.011500564403915045,0.008472071746225218,-0.1684062644173783,True,-0.008337114167819216,-0.02373083752492919,0.005971306079381734,False,-0.00576382195734193,-0.02482052988052864,0.013315979261940437,False,0.884,0.764,-83.37114167819216,-57.638219573419306,-0.008990329938198798,-0.0183652586739299,-0.0011747980073217481,False,-0.009133922811493056,-0.018838875148416524,-0.0010166621640613606,False,0.986,0.9855,-89.90329938198798,-91.33922811493056
EU,ML Gradient Boosting + VRP,Machine Learning,5.0,127,2015-09-30,2026-07-31,0.03368335306755564,0.029386934846727053,0.09605093384034932,0.010618898338547733,0.008796095212578958,-0.1447835395736022,True,-0.009218780233186528,-0.029716108265742544,0.013421236614531807,False,-0.00543979849098819,-0.03143476928032327,0.024231003511977905,False,0.811,0.672,-92.18780233186529,-54.3979849098819,-0.00987199600356611,-0.023896570034012504,0.004223142327433334,False,-0.008809899345139316,-0.02420550050255462,0.007329721325826411,False,0.903,0.858,-98.7199600356611,-88.09899345139316
EU,ML Gradient Boosting Base,Machine Learning,5.0,127,2015-09-30,2026-07-31,0.030330634913030563,0.025566256421355682,0.09917737733556985,0.0057402544751255485,0.00255357845760229,-0.1694959613633467,True,-0.014097424096608713,-0.03295725615202743,0.00013539229898633736,False,-0.011682315245964858,-0.03356216475170979,0.0063240015497770755,False,0.9735,0.897,-140.97424096608714,-116.82315245964858,-0.014750639866988295,-0.030181470406169017,-0.0030287245324810263,False,-0.015052416100115984,-0.030822005024372334,-0.003107472724349293,False,0.994,0.9945,-147.50639866988294,-150.52416100115983
EU,Buy-and-Hold Equity,Benchmark,5.0,127,2015-09-30,2026-07-31,0.08493878995721423,0.06878760083265467,0.1834815858759378,0.0007750590683413827,-0.03743632201261504,-0.3396611105639215,True,-0.01906261950339288,-0.08048109046663104,0.03380891367644384,False,-0.05167221571618219,-0.15259735869648766,0.037877512619661526,False,0.6975,0.7405,-190.62619503392878,-516.7221571618219,-0.01971583527377246,-0.09318854198632394,0.044407530406456126,False,-0.055042316570333316,-0.17288015192556647,0.04989612640155304,False,0.6655,0.725,-197.1583527377246,-550.4231657033332
EU,RSM Returns Only,RSM,5.0,127,2015-09-30,2026-07-31,0.04413451032710495,0.034593715240892386,0.13711367213004963,-0.0028658873853619343,-0.01867626010387402,-0.2685692858867345,True,-0.022703565957096196,-0.06178278219034474,0.005909778028951923,False,-0.03291215380744117,-0.08388696600448309,0.006354291412730544,False,0.9155,0.9195,-227.03565957096197,-329.1215380744117,-0.023356781727475778,-0.07398049988300882,0.015836579369721715,False,-0.036282254661592295,-0.1027019914821895,0.016781753416869244,False,0.8235,0.8325,-233.56781727475777,-362.82254661592293
EU,RSM RV,RSM,5.0,127,2015-09-30,2026-07-31,0.043753073484522335,0.03416650884988659,0.13729042999582272,-0.003368581936572402,-0.019329482216472016,-0.2691876640286391,True,-0.023206260508306664,-0.06258738964938798,0.007962891794643122,False,-0.033565375920039164,-0.08518463049822896,0.008440386560083571,False,0.9025,0.906,-232.06260508306664,-335.6537592003916,-0.023859476278686245,-0.07423168557376361,0.017564737578528052,False,-0.03693547677419029,-0.10439915816843061,0.019137169711979124,False,0.812,0.83,-238.59476278686245,-369.3547677419029
