Date,ML Logistic Base,ML Logistic + VRP,ML Random Forest Base,ML Random Forest + VRP,ML Gradient Boosting Base,ML Gradient Boosting + VRP
2015-07-31,0.43191289196602356,0.4329425358210608,0.23530865780462018,0.20883218472515908,0.31135711773593444,0.177080279447692
2015-08-31,0.5711212746926428,0.5769271383507741,0.29556542833031774,0.2602024399484586,0.19938626778566682,0.19607429037269486
2015-09-30,0.8622263439011302,0.8663852999051476,0.6613171893674796,0.6050741948854956,0.6351254990389548,0.7527067669107708
2015-10-31,0.14566961132597323,0.1467024719382941,0.014829716260946146,0.03554081238300827,0.016331687311411824,0.0162540524560022
2015-11-30,0.6146610149053262,0.603352774799605,0.6503241067966619,0.5610405926222124,0.8674049678043763,0.8448374190568151
2015-12-31,0.22967246806469266,0.2213102895881085,0.2408962337501217,0.28223903327372657,0.39401099051501814,0.3943133531871607
2016-01-31,0.2335397506337984,0.23979516798620493,0.11314991986118272,0.04611851646473197,0.39679376441789754,0.35074117314477044
2016-02-29,0.15235224592262336,0.16244219704348195,0.28498468351820355,0.17681926473917065,0.24727884469127392,0.1771648453438568
2016-03-31,0.1465758727596302,0.14537850657145301,0.003916774210689866,0.03371571583007915,0.41451458415551473,0.36282694145241545
2016-04-30,0.5799627343576725,0.6040539864575782,0.546024912968041,0.49635672579731716,0.637547518718401,0.5765641189433717
2016-05-31,0.19692591418952166,0.19169659053885968,0.20496964303069465,0.020311095373084065,0.10514999629838107,0.09266547398663638
2016-06-30,0.006379637205419009,0.024332332448728344,0.02516060593140934,0.12062575031907175,0.020779521749298535,0.051109343909647054
2016-07-31,0.1708727830362089,0.2057853356319072,0.17244971250943153,0.14372329717909782,0.08780816774142619,0.16868685111347959
2016-08-31,0.29950297827046035,0.3375935197409227,0.3480141478512875,0.2430311065747104,0.18499743796324464,0.15423153690564817
2016-09-30,0.023075361789034243,0.009767288579697997,0.1875252271443626,0.0038835458754422625,0.12190374609762977,0.04875636697244001
2016-10-31,0.3521472299513262,0.4184359892227895,0.11547528135598206,0.17732420561486295,0.008005760540162221,0.0037907023974974585
2016-11-30,0.12556721047033093,0.2126349659521844,0.017986730335145973,0.11394123508133025,0.09829434437365214,0.10474028199798724
2016-12-31,0.14343847809702437,0.21628499051533684,0.022442634092659786,0.11470602180813882,0.08795649200985367,0.20763401606224452
2017-01-31,0.35886593181409965,0.3993710245881575,0.18163137513117977,0.15767319062808283,0.012645634017698582,0.12116827012029407
2017-02-28,0.07600739494051645,0.07350541857865589,0.01937931925801961,0.009688519116390681,0.06214746122486159,0.17476695148457688
2017-03-31,0.09355040192090058,0.10101258049930184,0.1541296143431896,0.1794334744074142,0.3133806826251304,0.2789315662548426
2017-04-30,0.1643151508543479,0.16832527492929605,0.13491884933439757,0.12060896915189057,0.12798186282047852,0.14116288646820774
2017-05-31,0.11335147038827742,0.09742384620096911,0.08774229839229641,0.04196299971194195,0.12334794152373307,0.12069460149623912
2017-06-30,0.018065371468398705,0.02737745337420705,0.040557930823698296,0.04356946068802192,0.011577673093496887,0.04189843272348681
2017-07-31,0.03618889185126295,0.019532650978439037,0.01800694543907766,0.05230901805270727,0.0250729792194071,0.06382437515519013
2017-08-31,0.07449017200644414,0.07875305489881246,0.033828106393005264,0.02428644037860561,0.003242729672841893,0.11967347865203415
2017-09-30,0.19214154623540458,0.21210789840886402,0.1755140445628467,0.21461815479764423,0.1627884073596042,0.18827795679763581
2017-10-31,0.010902985632373907,0.007268426783315185,0.07726818969831073,0.050364906945564725,0.040273713714926274,0.046777038807905624
2017-11-30,0.026911798961404276,0.017883227685256742,0.10526596785241038,0.04601642031067166,0.3740856167774939,0.4867225692699244
2017-12-31,0.11474758802469354,0.10434290596428486,0.04266892001148115,0.015409913329155867,0.28952844099928393,0.18118834170284281
2018-01-31,0.043529569021791836,0.04510678158690773,0.23180596287753685,0.16771857595087747,0.28903531039403285,0.303295082625449
2018-02-28,0.06490555347561644,0.059987410124097806,0.34920724297004724,0.30313153941784354,0.428933800683714,0.37793060266031414
2018-03-31,0.32741297376713674,0.19332281819786118,0.11764671245102454,0.018477229968961062,0.2902738703751697,0.13157141696370261
2018-04-30,0.15482598214303023,0.029998673612815885,0.10124982072417898,0.018243299985483297,0.15070027054098167,0.0524536182928117
2018-05-31,0.09480763182578711,0.11099928999985131,0.07282992992179649,0.014659562916476687,0.22306422011846183,0.07510289113177299
2018-06-30,0.3496244781324689,0.35518133619666936,0.06898304195050287,0.0243979001982495,0.00018550379800386096,0.19697981710513873
2018-07-31,0.05330716918125766,0.03829936679594659,0.11945977882036685,0.26992282277553903,0.16155246221786168,0.14415869882662258
2018-08-31,0.01531121878473729,0.0010600684512838132,0.26421105561782016,0.29781193664683325,0.41386804074862793,0.3975094797220798
2018-09-30,0.13642015701962795,0.12866979788087218,0.14206424046373162,0.18887844661235054,0.050786943180669064,0.012904367318487042
2018-10-31,0.05295085940812028,0.08183916943679748,0.10243962224207603,0.008292044645429986,0.3741998878521669,0.2116019668753577
2018-11-30,0.48566074674848453,0.5106120992890772,0.45419531603068664,0.3870559771042963,0.6387098605383434,0.510403673831928
2018-12-31,0.3381329514599897,0.341543048315446,0.397849342669806,0.2549951930779688,0.6400004459777404,0.5330204944726629
2019-01-31,0.13134001690839048,0.23095424055976554,0.26323849376081276,0.2169282986383289,0.4261152601357266,0.4570543758773007
2019-02-28,0.0725434949223705,0.11343316989318852,0.1235727791347559,0.08390698016563441,0.008030310636713889,0.1990272675129201
2019-03-31,0.11520294916028107,0.2644909120688737,0.12900173115108865,0.2131635176679516,0.3457709926157451,0.15704525677346437
2019-04-30,0.3053483214326458,0.3045056276060545,0.028041174543508074,0.0020811945147665156,0.11200660630216164,0.22405286836802696
2019-05-31,0.11830657483597262,0.1522686087713423,0.18733434719248399,0.20533435970322156,0.1930772485559682,0.0847213506316542
2019-06-30,0.09473482833042435,0.0482255522860342,0.34544314239731827,0.3129636629396597,0.004653363497928442,0.019609174755145675
2019-07-31,0.09591126746036682,0.005369104854541229,0.30184697549718414,0.18996341876766043,0.1626083708228272,0.17157400752585072
2019-08-31,0.06001374073836363,0.01082580698902813,0.06304918610513721,0.12269300289211604,0.0006353372054841433,0.12566270279754876
2019-09-30,0.10835990722891098,0.15310604104014414,0.42605253801129744,0.5377478675925336,0.6338701057134262,0.6953899267327521
2019-10-31,0.3966518420103464,0.1753495458953192,0.019619858609934815,0.2312861745824451,0.08981099169302192,0.057080106071580705
2019-11-30,0.21216162932039695,0.13748942812218262,0.20143070011599185,0.1237130454911457,0.2160125053985813,0.6368783482806157
2019-12-31,0.22007741132583747,0.21833201219980714,0.21692269014083299,0.1847026317536602,0.2877993530098082,0.2363604835031652
2020-01-31,0.12718784026164087,0.09817522693103164,0.023791923684082672,0.028669323947651204,0.023647144385616103,0.1265384830163756
2020-02-29,0.11390652209929186,0.20884249363860174,0.26773329610750496,0.14703683328839623,0.09239572506389337,0.20739451633468553
2020-03-31,0.7759513884224432,0.7874960079457023,0.15407468325748774,0.19776310254420415,0.3513605770397741,0.36852770343406016
2020-04-30,0.11844801764453106,0.2019729582014826,0.2396728173694786,0.2861680958490833,0.36487148303650335,0.5456987773081834
2020-05-31,0.41911774883514935,0.4183019562843843,0.28137833840412435,0.21680709578259133,0.35351274322852494,0.3574614097134773
2020-06-30,0.181407886041399,0.19131596385323696,0.057479021887449966,0.10226035465188038,0.2886490923156099,0.027046813573643302
2020-07-31,0.08398098268414728,0.09374677714044272,0.09750152565182313,0.1323483637878029,0.07515691160616733,0.2587101774921643
2020-08-31,0.32571410571107984,0.3361230639302885,0.203560037749967,0.16498763869111227,0.24410846385061108,0.2405613638856467
2020-09-30,0.1704991559931121,0.15927649597083499,0.027105734280126248,0.04571228871791705,0.03910996328779737,0.01261229327780683
2020-10-31,0.08320604025169492,0.10631314037579348,0.23821990518910696,0.21224494491439388,0.22244084815132492,0.16435759984420573
2020-11-30,0.12392129371315219,0.13274680031970387,0.03440837106494249,0.06308741566906356,0.05898769571445661,0.08138515162726212
2020-12-31,0.35828603231633194,0.3691542043278302,0.25319266959803816,0.21330295386818549,0.5114510754446404,0.4219527084834145
2021-01-31,0.04064778324719853,0.03238335170327211,0.1068340553545899,0.06547944512923037,0.1271313047712863,0.3066622711712841
2021-02-28,0.28934743261925844,0.26470190915494485,0.32981369786384374,0.23069508328220745,0.28728405809890284,0.13235828457606907
2021-03-31,0.014342801746697442,0.01626114952997959,0.08366857594824428,0.06449421345554729,0.001256845617203517,0.2815372676881513
2021-04-30,0.15410903497040535,0.14001641893172284,0.06292198660345649,0.03575993236964253,0.1337599652164546,0.20293477365410467
2021-05-31,0.28726768792623836,0.2885100698483325,0.2406798720058878,0.18179227647327062,0.20734148657978096,0.6863076317196679
2021-06-30,0.07170959277813704,0.07742630271805595,0.09252303002103801,0.00903958569569796,0.0707259263866169,0.3064110752353273
2021-07-31,0.1733321717272449,0.17039869689468778,0.32718939587096596,0.23664495131188712,0.35716932786861455,0.37268717917610306
2021-08-31,0.05538612633273976,0.049581370532661095,0.164824968481599,0.1270773743720175,0.16998300414132395,0.04836247607684596
2021-09-30,0.053356771714094364,0.07054569017377732,0.18652102818404326,0.20435058436536258,0.16556862285314233,0.14326354981175426
2021-10-31,0.31825315250486064,0.29904442072089266,0.1837288445275575,0.10897098889795509,0.1539374899081682,0.10790635703226625
2021-11-30,0.27746575040466004,0.28318856106687984,0.04908607611588417,0.05156123048225969,0.2668144064726255,0.41972206451600536
2021-12-31,0.19937883355186292,0.19365255035330842,0.14911474059465757,0.015282739104760523,0.44632462505659287,0.13379149599262496
2022-01-31,0.049197051316629936,0.04522050725581833,0.20604426593208952,0.03290333253585448,0.3749119891285566,0.15554941747359563
2022-02-28,0.15844612191418722,0.1520539386008487,0.03238825928423811,0.02978781298932498,0.40542689043609603,0.31078684139151674
2022-03-31,0.09498639422700755,0.09586869571815348,0.12689798841557098,0.12868110505846136,0.5025242340973075,0.4042108156455205
2022-04-30,0.05145808889365888,0.06184164418643967,0.029074999148740455,0.0328158886651595,0.03764908831041691,0.0077096573172676375
2022-05-31,0.09586159428396268,0.09580177348924152,0.06283507697657281,0.05899863097838476,0.0006247966612598632,0.005071152257098366
2022-06-30,0.3072946436452964,0.2704677522284036,0.08027183912702024,0.09230850204362384,0.11115623830602273,0.2621804627360121
2022-07-31,0.20043002823466732,0.18723166124509633,0.14860272581077116,0.1924221890165161,0.1748261445885697,0.29588377087628354
2022-08-31,0.47268628525891015,0.4892070269969157,0.3144874087046705,0.3242269442801411,0.33003617304318245,0.4920614072463875
2022-09-30,0.4004284015115465,0.3894389647509455,0.18812894271543157,0.21125480865739715,0.07706620044674106,0.368050392485441
2022-10-31,0.117490404995294,0.11710282584966242,0.058969921200593634,0.05942953292918185,0.13258579227878248,0.07670261431467029
2022-11-30,0.1199961793682005,0.10523271287846842,0.010541460904969824,0.10727272987092606,0.05398204259944139,0.005972042115266696
2022-12-31,0.569422804061603,0.5591156695747954,0.17262144018672126,0.06649168268646649,0.11081790147811654,0.2693513555873752
2023-01-31,0.24613652364795785,0.22248378286292497,0.05243476810454384,0.01831149386979747,0.036592886940625124,0.05341471965509442
2023-02-28,0.16493280628324675,0.16229844209992034,0.23193647678544593,0.27033142807404564,0.5776720908463169,0.5036757224061441
2023-03-31,0.3262537664410097,0.32816299456638615,0.029731744074461774,0.06529742392097648,0.0891985095005241,0.12804815268706804
2023-04-30,0.3142352326713249,0.31946236596908334,0.07678447523044979,0.0972350299466313,0.5758970962548893,0.46081315324652583
2023-05-31,0.022330020723811295,0.015482941726001842,0.5231491942208009,0.49598997725000776,0.9067650278846104,0.8330959955106594
2023-06-30,0.16206046481641145,0.16461427173084564,0.3934813351392046,0.3521738619255883,0.30601990169241255,0.3369089926864157
2023-07-31,0.07297313407867678,0.07126496550139061,0.05314384291166463,0.00744057847670665,0.6405496438149711,0.49633283846049636
2023-08-31,0.12375954453431759,0.11469661533263897,0.4301188471353381,0.3351318780023609,0.8730638166140241,0.7239335184465108
2023-09-30,0.0014938212251018879,0.017236615662386212,0.2439263156001299,0.18415047091139414,0.2525767941845889,0.19329570927373396
2023-10-31,0.21646673287060464,0.22823334252745164,0.1959112107514558,0.2114893441657797,0.3741458653376799,0.24212633615347867
2023-11-30,0.005197597020989375,0.01085384243914983,0.10817589098937974,0.11620994678331376,0.47217812265482584,0.41515754769948354
2023-12-31,0.3397633361730532,0.3408214981795363,0.11566272304648928,0.04002912289977334,0.049934715158809206,0.1502741090780797
2024-01-31,0.043637808762834185,0.03779283098090547,0.002673356211813971,0.16047908218973195,0.2543052779380539,0.08233407123910164
2024-02-29,0.23858996178319947,0.24133969643939635,0.08240206074539724,0.07381527902557483,0.3781322652122525,0.30239490288343696
2024-03-31,0.09336161605360482,0.07245580692748455,0.15682535077556414,0.2673633370021957,0.27610391109775057,0.5060710807295694
2024-04-30,0.1888515681042786,0.1697856222749019,0.2352689087664066,0.3522024533423913,0.1926118144826272,0.4842610388419155
2024-05-31,0.24820712537795764,0.23556248246825295,0.153857404915265,0.21081438025851118,0.0036840877620005763,0.11049263076321414
2024-06-30,0.23231591015373954,0.2207960097710282,0.057593666274466715,0.03822622896610284,0.17019543960202954,0.10082324814523824
2024-07-31,0.013079761689946734,0.0054876997649386805,0.11905216302429622,0.039398577539300206,0.21314073673137957,0.06400539022024909
2024-08-31,0.04682237616890483,0.012942066122696216,0.14562568375939078,0.07888978030762095,0.24608043127850543,0.03138370989587824
2024-09-30,0.050998563866562874,0.038069304783375335,0.2146609230119143,0.2868781089469703,0.43946595392066246,0.32265388973760206
2024-10-31,0.005554183307496574,0.013701618392253367,0.30148724863678855,0.42126711523087224,0.6236083513287258,0.5994805364178002
2024-11-30,0.23297493046430645,0.25243970412363015,0.2857190739171991,0.40586072018836106,0.38057088646086523,0.28724596856777906
2024-12-31,0.2801868553199646,0.296582117891115,0.2900304863622063,0.22266958537815995,0.3760052662187494,0.1556447560714902
2025-01-31,0.06803146260334225,0.07141877716164191,0.09058198214001023,0.09490164492225484,0.06309195402664747,0.07639948910116545
2025-02-28,0.02487563702223028,0.0270520726723551,0.14165022557592444,0.12624821376164586,0.1328804165024562,0.0733689188999549
2025-03-31,0.04199547124498948,0.033881873995927236,0.19656728002140045,0.34331974475703153,0.1487867096617459,0.4715198478451019
2025-04-30,0.2066466208399671,0.20069975832969833,0.452455792757906,0.2563530743296012,0.6165557061457536,0.13821337745977913
2025-05-31,0.2127254211424871,0.3310470744575577,0.08704281364093874,0.08052474440125579,0.2136301556847855,0.25363226584899445
2025-06-30,0.3022611743533811,0.42012919930024356,0.3763764684080453,0.3035620674010633,0.22095445631515886,0.12880935788899128
2025-07-31,0.12491450537897064,0.12282904593147026,0.10389401600950743,0.22723354771008775,0.6062004655516677,0.7390590396043231
2025-08-31,0.0589134281628092,0.06176368534585319,0.01110530186760239,0.18844040420224628,0.4984669569351139,0.8074437770749514
2025-09-30,0.003036577154731601,0.005722694354140412,0.18401923676438914,0.2834845416564862,0.44528989536208186,0.745860616165706
2025-10-31,0.09804995105473924,0.11783613667864312,0.04615761115275907,0.13752034270072988,0.057599843153970376,0.2655314869484262
2025-11-30,0.21463104125164123,0.2379243496393315,0.12878221363533804,0.1794599705330584,0.15043452319745376,0.33640677120047613
2025-12-31,0.019710190779069325,0.013846325311000829,0.008037266748917915,0.16599184959377333,0.007140106046310768,0.08699573218160173
2026-01-31,0.21090437378930726,0.2296789592744335,0.18076600087623462,0.05892121643853532,0.5808882380782894,0.18611738641171915
2026-02-28,0.11234259656806889,0.11139811290134793,0.07007592013712305,0.05323123966350529,0.49164724751587713,0.23683708310454188
2026-03-31,0.0929171022528128,0.08990020123115583,0.17179327265581512,0.15205520858813903,0.13862584289208124,0.2664911002394508
2026-04-30,0.27293165958271487,0.28787507939802953,0.3763948332900942,0.35627797609954875,0.6093124220684676,0.6317003461950303
2026-05-31,0.24681805996495315,0.23402748947066615,0.6075136238819865,0.6363231758524497,0.8217841291985826,0.8661104268775244
2026-06-30,0.1830262382484551,0.20170139600189319,0.02118782953715792,0.04502133364171512,0.11481095482821391,0.04647093795805568
2026-07-31,0.3199126515019566,0.35083132159758973,0.3037064044454234,0.3951059342980315,0.2180484942480485,0.47454016664272536
